Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-04-07T04:00:00.000Z,656.6500244141,659.6099853516,651.0599975586,659.2199707031,69980400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-08T04:00:00.000Z,676.3900146484,677.0800170898,671.4600219727,676.0100097656,93606100,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-09T04:00:00.000Z,674.8400268555,681.1599731445,673.7700195312,679.9099731445,57134400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-10T04:00:00.000Z,681.3200073242,682.0300292969,678.450012207,679.4600219727,42253500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-13T04:00:00.000Z,677.4099731445,686.299987793,676.5800170898,686.0999755859,54185800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-14T04:00:00.000Z,687.6900024414,694.5800170898,687.6599731445,694.4600219727,63480500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-15T04:00:00.000Z,695.2600097656,700.2800292969,694.200012207,699.9400024414,58240400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-16T04:00:00.000Z,701.0599975586,702.7800292969,698.5300292969,701.6599731445,49972400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-17T04:00:00.000Z,706.1400146484,712.3900146484,705.7600097656,710.1400146484,70661900,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-20T04:00:00.000Z,708.7800292969,709.9099731445,706.1400146484,708.7199707031,43546800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-21T04:00:00.000Z,710.2800292969,711.2800292969,702.6400146484,704.0800170898,58941400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-22T04:00:00.000Z,709.1500244141,711.450012207,708.2199707031,711.2100219727,42518500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-23T04:00:00.000Z,709.5,712.3599853516,702.2800292969,708.450012207,56174000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-24T04:00:00.000Z,710.75,714.4699707031,709.0100097656,713.9400024414,45182000,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-27T04:00:00.000Z,713.1699829102,715.6300048828,712.299987793,715.1699829102,33135900,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-28T04:00:00.000Z,711.8200073242,712.8800048828,709.25,711.6900024414,43117400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-29T04:00:00.000Z,711.0,712.200012207,708.3699951172,711.5800170898,41859200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-30T04:00:00.000Z,714.6300048828,719.7899780273,710.450012207,718.6599731445,67240900,0.0,0.0,0.0,SPY,NA,NA,USD
2026-05-01T04:00:00.000Z,721.25,724.8699951172,720.4699707031,720.6500244141,42888700,0.0,0.0,0.0,SPY,NA,NA,USD
