open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,symbol,open_time_formatted,close_time_formatted
1771632000000,0.10011,0.10098,0.0984,0.09841,366330724.0,1771718399999,36546500.94811,433431,153524838.0,15331143.27696,DOGEUSDT,2026-02-21,2026-02-21 23:59:59.999
1771718400000,0.09842,0.09855,0.09457,0.09558,393579573.0,1771804799999,37913900.94865,450697,169641260.0,16338020.52316,DOGEUSDT,2026-02-22,2026-02-22 23:59:59.999
1771804800000,0.09559,0.0976,0.09145,0.09266,885845121.0,1771891199999,83326543.64038,1079495,412893666.0,38850539.51709,DOGEUSDT,2026-02-23,2026-02-23 23:59:59.999
1771891200000,0.09267,0.0936,0.08996,0.09137,690018269.0,1771977599999,63291370.41416,841983,373039875.0,34236206.76053,DOGEUSDT,2026-02-24,2026-02-24 23:59:59.999
1771977600000,0.09138,0.10618,0.0909,0.10095,1467184174.0,1772063999999,145945867.17479,1622695,725932402.0,72082240.84268,DOGEUSDT,2026-02-25,2026-02-25 23:59:59.999
1772064000000,0.10095,0.1017,0.0954,0.09701,796682755.0,1772150399999,78678758.50825,1088677,395653776.0,39105543.61555,DOGEUSDT,2026-02-26,2026-02-26 23:59:59.999
1772150400000,0.09702,0.09911,0.09198,0.09337,688625162.0,1772236799999,65836479.6197,882478,346960073.0,33180919.87503,DOGEUSDT,2026-02-27,2026-02-27 23:59:59.999
1772236800000,0.09337,0.095,0.08771,0.09405,1263091942.0,1772323199999,114525214.80442,1296760,645346498.0,58542670.15727,DOGEUSDT,2026-02-28,2026-02-28 23:59:59.999
1772323200000,0.09406,0.09788,0.09056,0.0919,1025310501.0,1772409599999,96619318.75648,1108289,477874586.0,45042470.5296,DOGEUSDT,2026-03-01,2026-03-01 23:59:59.999
1772409600000,0.0919,0.09771,0.0908,0.09356,939663669.0,1772495999999,88600859.84502,1169244,484339480.0,45704228.58757,DOGEUSDT,2026-03-02,2026-03-02 23:59:59.999
1772496000000,0.09356,0.09385,0.08847,0.08997,1057244496.0,1772582399999,95698611.05617,1190127,559753401.0,50661361.80832,DOGEUSDT,2026-03-03,2026-03-03 23:59:59.999
1772582400000,0.08998,0.10434,0.08859,0.09893,2260563245.0,1772668799999,218706278.43243,2097069,1086872151.0,105049232.08799,DOGEUSDT,2026-03-04,2026-03-04 23:59:59.999
1772668800000,0.09893,0.09924,0.09593,0.09611,207943457.0,1772755199999,20238403.3984,245885,92617772.0,9018208.70072,DOGEUSDT,2026-03-05,2026-03-05 23:59:59.999
1751155200000,2435.62,2525.0,2412.0,2500.09,284291.8057,1751241599999,700329421.976834,1370707,147274.8033,363091989.661933,ETHUSDT,2025-06-29,2025-06-29 23:59:59.999
1751241600000,2500.09,2524.3,2431.0,2485.47,440455.714,1751327999999,1093515997.924797,2333352,224857.1016,558417620.217763,ETHUSDT,2025-06-30,2025-06-30 23:59:59.999
1751328000000,2485.47,2500.8,2386.52,2405.01,351951.0868,1751414399999,858543228.334264,1978858,158891.8622,387699992.1451,ETHUSDT,2025-07-01,2025-07-01 23:59:59.999
